ROW_ID,conversion
0,0.040935412
1,0.00010015909
2,0.13381091
3,0.0001838531
4,0.20713799
5,0.019451518
6,0.00011357957
7,0.04704938
8,0.085204005
9,9.870285e-05
10,0.00012834907
11,0.26932722
12,0.3022436
13,0.04608708
14,0.14711587
15,0.00016106469
16,0.25938177
17,7.1750226e-05
18,0.00025609677
19,0.00022147929
20,0.07369855
21,0.20561092
22,0.38310856
23,8.3303814e-05
24,4.1814772e-05
25,7.462124e-05
26,0.28278497
27,4.3654283e-05
28,0.13062157
29,0.28967762
30,0.00011242272
31,0.103496626
32,7.428548e-05
33,0.08410215
34,0.08058208
35,0.5509036
36,0.053153936
37,0.075188026
38,0.0007986181
39,0.2543305
40,0.09910798
41,5.8557747e-05
42,0.00011120235
43,0.04258476
44,0.12719204
45,0.054644953
46,0.053844262
47,0.060117505
48,0.036391366
49,0.00025436198
50,0.11379914
51,0.12470301
52,0.00019770821
53,9.276345e-05
54,0.19981733
55,0.0001225073
56,0.11193845
57,7.895653e-05
58,0.20577429
59,0.00011309538
60,0.07661079
61,5.821721e-05
62,0.059992965
63,0.20331311
64,0.0001606279
65,7.1257105e-05
66,0.00010996042
67,0.029115219
68,0.34356984
69,0.25994396
70,7.188069e-05
71,7.8217025e-05
72,8.843623e-05
73,0.13604687
74,0.0002068226
75,0.6550688
76,0.099982105
77,0.00017916373
78,0.037262782
79,0.14591949
80,0.00013530064
81,0.00010874842
82,0.1616652
83,0.06990117
84,6.5261185e-05
85,0.00018971959
86,0.00011092868
87,9.1554044e-05
88,0.26995242
89,0.035619512
90,0.051944826
91,0.20839247
92,0.25473252
93,0.14748535
94,0.042026937
95,0.03549556
96,0.00018113342
97,0.00014513185
98,0.00010232483
99,0.06706298
100,0.29633096
101,0.23951602
102,0.08824631
103,0.00017364578
104,0.00032576642
105,0.05455826
106,0.030402023
107,0.14693196
108,0.116196215
109,0.09621755
110,0.022959644
111,0.00011881867
112,0.307982
113,0.00022860343
114,0.094963335
115,0.1341641
116,0.00022911098
117,0.10671305
118,0.15167731
119,0.19561219
120,0.390472
121,0.14280942
122,8.735901e-05
123,0.00010669083
124,0.00010924273
125,0.15881133
126,7.98714e-05
127,0.07030743
128,7.7687684e-05
129,0.05341865
130,8.9675064e-05
131,6.577834e-05
132,0.28091756
133,0.25984332
134,0.033227865
135,0.10971104
136,5.748169e-05
137,0.27205878
138,9.7782424e-05
