ROW_ID,conversion
0,0.055256
1,7.414069e-05
2,0.11982707
3,0.0001240323
4,0.22459315
5,0.020638166
6,9.646435e-05
7,0.04729783
8,0.0859438
9,8.558391e-05
10,8.5217434e-05
11,0.2953182
12,0.33927462
13,0.047767248
14,0.13460109
15,0.000167515
16,0.26733768
17,5.834421e-05
18,0.0001905637
19,0.00013635491
20,0.06456355
21,0.17440292
22,0.40444624
23,6.491411e-05
24,5.9898375e-05
25,7.1601295e-05
26,0.2131447
27,5.952683e-05
28,0.14959884
29,0.27249923
30,8.608081e-05
31,0.1135358
32,0.00011908341
33,0.089026004
34,0.06413644
35,0.5640214
36,0.05081774
37,0.06258184
38,0.0016805464
39,0.24417561
40,0.08863816
41,7.351868e-05
42,0.000102232756
43,0.029196195
44,0.10695704
45,0.048038516
46,0.04255693
47,0.05586948
48,0.038900413
49,0.00020131796
50,0.11937871
51,0.10085458
52,0.00012169044
53,0.00012572942
54,0.18327297
55,0.00015222306
56,0.11677857
57,5.2048366e-05
58,0.29003108
59,0.00019874604
60,0.061656278
61,4.870037e-05
62,0.07035467
63,0.19776864
64,0.000113424576
65,7.012857e-05
66,7.4973665e-05
67,0.042008117
68,0.38549215
69,0.2047071
70,6.670984e-05
71,6.590919e-05
72,7.58374e-05
73,0.16707781
74,0.0001466985
75,0.61265373
76,0.0974315
77,0.00015946351
78,0.033609115
79,0.15821895
80,0.00013285608
81,8.3196326e-05
82,0.15258436
83,0.06532126
84,5.972333e-05
85,0.00011089759
86,9.9457364e-05
87,9.152e-05
88,0.27612132
89,0.028808879
90,0.057973597
91,0.17200722
92,0.24510458
93,0.16525309
94,0.042347018
95,0.028869683
96,0.00021658865
97,0.00010208849
98,0.00011993183
99,0.06483977
100,0.29612443
101,0.22542521
102,0.07872057
103,0.00011482054
104,0.0001977512
105,0.052786678
106,0.025938677
107,0.1594688
108,0.12872046
109,0.08783669
110,0.02742249
111,0.00013094586
112,0.28688994
113,0.000259055
114,0.051763054
115,0.120202646
116,0.000114865776
117,0.10038104
118,0.22448818
119,0.21816708
120,0.40508026
121,0.11832673
122,6.180335e-05
123,8.60836e-05
124,7.080342e-05
125,0.15459798
126,8.138006e-05
127,0.06838687
128,7.787044e-05
129,0.04222478
130,6.6466644e-05
131,9.174124e-05
132,0.29655606
133,0.2500352
134,0.0344213
135,0.089347534
136,5.0578838e-05
137,0.3037041
138,7.191388e-05
139,0.000107049236
140,0.41375244
141,0.00011745662
142,0.00019121752
143,0.33356604
144,0.3535537
145,0.052545816
146,0.13264155
147,0.00010907358
148,7.2530616e-05
149,0.061353933
150,9.1718844e-05
151,9.35679e-05
152,0.1365671
153,0.09087461
154,8.8729175e-05
155,0.103272684
156,0.031457562
157,0.11673323
158,0.02989241
159,0.03811307
160,0.14453611
161,0.062127292
162,0.093237765
163,0.0427435
164,0.27161416
165,5.980278e-05
166,0.25913438
167,0.40892878
168,5.9382197e-05
169,0.1240441
170,0.24713698
171,0.13225539
172,0.0001355761
173,8.880883e-05
174,0.00011373596
175,5.8295267e-05
176,7.593929e-05
177,7.5946824e-05
178,9.7778044e-05
179,0.11706139
180,0.00017344521
181,0.12290825
182,6.600354e-05
183,0.00014958445
184,0.18074445
185,0.06368623
186,0.3932293
187,0.00011878549
188,0.000120920995
189,0.000105989726
190,0.000114108894
191,9.1189926e-05
192,0.00016419469
193,0.022856105
194,0.0007236252
195,0.054866824
196,0.030208133
197,0.13557562
198,0.06803321
199,0.076077744
200,0.035675798
201,0.04267229
202,0.000116924704
203,9.8300174e-05
204,0.072873645
205,0.000114456314
206,0.44254717
207,0.044803355
208,0.14905608
209,5.4799053e-05
210,8.033782e-05
211,0.00015141383
212,0.14054568
213,0.39792207
214,9.2539296e-05
215,0.018972201
216,0.048609283
217,0.00010164224
218,0.10618599
219,0.3351982
220,0.23632127
221,0.052287858
222,0.00021638161
223,0.39552566
224,7.821225e-05
225,0.000119817625
226,0.0532025
227,0.00024368061
228,6.547469e-05
229,0.000104079256
230,0.25664768
231,7.9036e-05
232,0.17962311
233,0.00022815834
234,7.529508e-05
235,0.16360214
236,0.00012214162
237,0.035647247
238,0.00010035096
239,9.528154e-05
240,7.9261525e-05
241,0.07771593
242,0.00028522438
243,0.00010183831
244,0.00014279017
245,0.20850165
246,0.22403823
247,8.888178e-05
248,0.07204947
249,0.26225016
250,0.41926947
251,0.042516425
252,0.20316371
253,0.000106222134
254,0.0002287325
255,0.32067752
256,0.043210875
257,0.049888693
258,0.00019873504
259,0.16384172
260,0.26044706
261,0.00016587153
262,0.1181602
263,0.038343262
264,0.00013198094
265,0.14276247
266,0.0001084632
267,0.06324919
268,0.00010921107
269,8.2593746e-05
270,0.18804982
271,8.993445e-05
272,0.35779795
273,0.16738391
274,0.14067385
275,0.00011487091
276,7.629627e-05
277,7.287873e-05
278,0.04749411
279,0.00033192197
280,0.00010304757
281,0.20442618
282,8.341893e-05
283,0.00012466728
284,9.4666415e-05
285,0.00010300218
286,0.057104174
287,0.00013341263
288,8.60333e-05
289,0.4843551
290,7.958356e-05
291,0.08612214
292,0.6288143
293,0.29782018
294,0.00044615008
295,0.00011639617
296,0.09168462
297,0.34596837
298,0.00010109552
299,0.20501402
300,8.512485e-05
301,0.23266892
302,0.040217277
303,8.187778e-05
304,5.5203025e-05
305,0.00010552109
306,0.15933923
307,4.8959224e-05
308,0.10553408
309,0.00012812823
310,0.0001274421
311,0.00016958821
312,0.000101832586
313,0.25189313
314,0.1365671
315,8.295668e-05
316,0.00022677098
317,0.123327814
318,0.00020125788
319,0.000111474044
320,0.109483615
321,0.33397043
322,0.20901048
323,0.05097143
324,0.13086602
325,0.0507971
326,0.000113582595
327,0.24802373
328,0.06886211
329,6.543624e-05
330,6.944034e-05
331,9.437681e-05
332,0.1364917
333,9.231781e-05
334,0.000721646
335,0.015436649
336,0.31905234
337,0.03395392
338,4.5359702e-05
339,8.923447e-05
340,0.00023758227
341,0.0001150541
342,0.00016440054
343,0.07430543
344,0.0001669623
345,0.29102802
346,0.18321404
347,0.03716852
348,0.00014494584
349,0.04492927
350,0.14690359
351,0.17413636
352,0.00015367549
353,0.0565726
354,0.000332623
355,6.756602e-05
356,0.5585781
357,6.835726e-05
358,0.44254717
359,0.00012127584
360,0.08569103
361,0.08419844
362,0.06547365
363,7.291905e-05
364,0.4073033
365,8.5718675e-05
366,0.14406808
367,0.15135297
368,0.00011193975
369,0.16906652
370,0.00011002398
371,5.7358215e-05
372,0.08967129
373,0.07519854
374,0.23830234
375,5.834866e-05
376,0.06444211
377,0.22426152
378,0.000115887735
379,5.9983322e-05
380,0.0001273312
381,0.05209877
382,9.890664e-05
383,6.984126e-05
384,0.054988638
385,0.00016139046
386,0.15580568
387,0.00026030876
388,9.4591785e-05
389,0.00010087192
390,5.304654e-05
391,0.00010499945
392,0.00016598812
393,9.159657e-05
394,0.1461877
395,0.038289562
396,5.5985955e-05
397,0.0008774774
398,9.276309e-05
399,8.242419e-05
400,0.2878868
401,0.087853484
402,0.00014043553
403,0.15204021
404,0.037777036
405,0.20194381
406,0.00010962758
407,6.7429115e-05
408,0.0014827627
409,0.03299427
410,0.083426826
411,0.09424568
412,0.20284459
413,7.128008e-05
414,0.36440206
415,5.071847e-05
416,0.23576449
417,0.18482617
418,0.063062705
419,0.00012445313
420,0.06185295
421,0.00018707664
422,0.08559938
423,0.11005619
424,0.00012795253
425,0.1384287
426,0.00018031592
427,0.17411092
428,9.8792865e-05
429,8.272877e-05
430,0.033116877
431,0.13920882
