ROW_ID,conversion
0,0.031220244271915464
1,0.0003101411202346398
2,0.13021967954936003
3,0.0007466237031602142
4,0.18060687053631713
5,0.03202372224879912
6,0.0005866516354712931
7,0.030970725161121933
8,0.15075471591315276
9,0.0003651235912312175
10,0.0008712290444387118
11,0.1931450024044168
12,0.2382062507405879
13,0.032363081520712024
14,0.1232682591499698
15,0.0003700509860717166
16,0.20117513165030088
17,0.0002394276566669795
18,0.0013000635920843646
19,0.0010930740185018408
20,0.10650722170170088
21,0.16828421273060656
22,0.23529352674921344
23,0.0004377169627684234
24,0.0002571546409170109
25,0.00033181811889167325
26,0.20229578489855554
27,0.0003421629392798968
28,0.0689541982937745
29,0.19068508540074308
30,0.000528431913101483
31,0.18100784049275814
32,0.0002946183305936175
33,0.13378775960223166
34,0.07430495027454387
35,0.551175277497942
36,0.045494376597431184
37,0.08777664431966387
38,0.0011273748760119717
39,0.21384476176827472
40,0.05605781309444709
41,0.0003094188133173722
42,0.0006004543915403542
43,0.028613036587053352
44,0.06806981080491523
45,0.03618190489996053
46,0.057845379816599166
47,0.0412504611709438
48,0.09615841189326373
49,0.001313583544360156
50,0.14315799700077741
51,0.1058021422773282
52,0.0012693627700524018
53,0.0004422091442727139
54,0.2113521105959988
55,0.00047284358786198
56,0.10384773282270042
57,0.00026574970945021257
58,0.4170699610722404
59,0.0005098877317205236
60,0.1465198958512524
61,0.00020322622804176988
62,0.03696389420906409
63,0.15532586531939213
64,0.0004112576008158359
65,0.0003029099250519067
66,0.00033612070314921396
67,0.05176075517326375
68,0.33941256087647687
69,0.3037519326753751
70,0.00041330261241797017
71,0.00039303670471710984
72,0.0006353086124898135
73,0.18382986549050645
74,0.0006944774392092488
75,0.6891580978461993
76,0.0970326833189107
77,0.001464597220034783
78,0.019703237877096616
79,0.0711904292048447
80,0.0005763150871772512
81,0.0005522750211803745
82,0.0746656935720113
83,0.04028419109210846
84,0.0002348857077247416
85,0.0008852516217145348
86,0.0003584755964380124
87,0.00039040533174777446
88,0.22237064211263505
89,0.018926386061689338
90,0.04435697045296888
91,0.1705392484139077
92,0.20831894166316653
93,0.16004790777887862
94,0.044103200081044985
95,0.02589956346303248
96,0.0006199658520219678
97,0.0006702002785193349
98,0.00030413623618611525
99,0.06307578201187028
100,0.3484253255617188
101,0.10779923907268865
102,0.13188381280222333
103,0.00043530940124120274
104,0.0009230687232694042
105,0.05712149680475921
106,0.01191457079617741
107,0.35022470904602276
108,0.10716496514782228
109,0.12035705108503984
110,0.009541375580224859
111,0.0003869262024393452
112,0.17810497454790974
113,0.001080594344321235
114,0.06176288192908461
115,0.1852247621397621
116,0.0007170863479504604
117,0.13235676138172717
118,0.19771899821706185
119,0.21435932201766827
120,0.40457437059458223
121,0.08886054434256571
122,0.0004434310046917472
123,0.00043556110040757055
124,0.0002854776239248265
125,0.11055042940406802
126,0.0003134051386816342
127,0.07948352419127999
128,0.0003605262289092259
129,0.032521938902676704
130,0.0002857171862518978
131,0.00040165253774117565
132,0.22568738358648105
133,0.18338906288856383
134,0.015208694471723867
135,0.09666933019469101
136,0.0001892959832694151
137,0.2466432299094164
138,0.0004649850630930565
139,0.0003213867044619166
140,0.47373619849281423
141,0.000941859025194531
142,0.00191801803044791
143,0.2539065330808383
144,0.25483661587145057
145,0.056999210087760044
146,0.12236778188289749
147,0.0007647342461898898
148,0.00029460790556360246
149,0.042564611207131266
150,0.0003270505149357173
151,0.0009413265956887164
152,0.07039648946997268
153,0.12171920312639826
154,0.0003391462445501561
155,0.13092043039692097
156,0.03578798537570227
157,0.12249490924585965
158,0.025810799270876414
159,0.02233138437712219
160,0.16193298923554653
161,0.03350967741413556
162,0.05330080520640816
163,0.03803981087352369
164,0.3038800109129369
165,0.0005968885262361232
166,0.2250173809605801
167,0.5279925646220196
168,0.00048698824565907196
169,0.14879168626113615
170,0.3456583077525873
171,0.18169556280941834
172,0.00028184435161919937
173,0.0003653096814323973
174,0.00040854706506718297
175,0.00025446570442241504
176,0.0003856783339398643
177,0.000697516737364818
178,0.0002970208142151423
179,0.07204857113505445
180,0.0008819539313742113
181,0.19318876302382923
182,0.0003109921848630884
183,0.000632122861487366
184,0.18562227906556633
185,0.07571845732211115
186,0.37852016278475575
187,0.0004115927633065163
188,0.0006239998465680704
189,0.0006571790676782675
190,0.0005532881151184458
191,0.00041492343465521073
192,0.0004837208853012168
193,0.012166252311181859
194,0.0015539933195375982
195,0.10348379818181426
196,0.016653463980261525
197,0.07163444186907163
198,0.06229826917242674
199,0.08634599946233609
200,0.028577459023312435
201,0.030253418960299802
202,0.0006142641228423447
203,0.00027047775408572846
204,0.03080625943152617
205,0.00032499317469696093
206,0.47218659271603936
207,0.04291040367451522
208,0.07749378468462763
209,0.00019251878314408601
210,0.0007819293077811418
211,0.0008709286379761595
212,0.06381107769952143
213,0.20887389418694352
214,0.0003327974459503712
215,0.0188177267077246
216,0.06434505092657535
217,0.000989965063946191
218,0.09178003538999487
219,0.36936763763203223
220,0.14062328883495684
221,0.051008109563105475
222,0.0008605042892845261
223,0.3757297616636134
224,0.0005321492528496047
225,0.0013861579722174242
226,0.03722804115219644
227,0.0011381528856245565
228,0.00021887454886543528
229,0.0005701158372244747
230,0.23253914752150784
231,0.0003898530568715987
232,0.10968415613940652
233,0.0012364027368187633
234,0.0003852676721326569
235,0.12242012144659549
236,0.0007886616984805919
237,0.02973049329820711
238,0.0005195333483502681
239,0.0006984136426326842
240,0.00030051389221467576
241,0.1350909799410265
242,0.0005684937929498811
243,0.0008411210174076648
244,0.0006241968249025285
245,0.11540078753719488
246,0.10922950205870774
247,0.000938162182774483
248,0.04810800519409232
249,0.2031346054826591
250,0.34429507946800164
251,0.039872196681764935
252,0.1664253398214437
253,0.0008418444799497046
254,0.0013111934323930324
255,0.34643703256158104
256,0.03018904470296577
257,0.03323279459446436
258,0.00034291850613774673
259,0.1366703449605109
260,0.10366004574584081
261,0.0005716390300212668
262,0.13072735761447213
263,0.02341901598289788
264,0.0004030942183027201
265,0.0858943710308553
266,0.0003732240810618401
267,0.061003667145420375
268,0.0006435557214738596
269,0.0009361233365565556
270,0.15239896419977558
271,0.0005271041981583842
272,0.389065961808927
273,0.1340172385894921
274,0.11213750156775897
275,0.00031662589715162703
276,0.0004795575298050167
277,0.0003092314984098957
278,0.0231865166411033
279,0.0018338388431939259
280,0.0006261503302450638
281,0.23599474336418902
282,0.0007247147575509824
283,0.00041053753948284386
284,0.00030296308096313497
285,0.00033440299229546967
286,0.044577617036092705
287,0.0010231993626730713
288,0.000568593468855427
289,0.42332779638704504
290,0.00036603563760499854
291,0.1816874528948203
292,0.5850428121117797
293,0.2368142867678214
294,0.0018315437524227625
295,0.0008778730770067909
296,0.08618220340689192
297,0.3411404232663958
298,0.0005494164460632289
299,0.1878717735372022
300,0.0006875610121208914
301,0.1830296793538711
302,0.02042553056949984
303,0.0008535881928213679
304,0.00021385521963767314
305,0.0006627520909720961
306,0.09708713098725362
307,0.000274942542912223
308,0.06554823122342651
309,0.0006934789798022584
310,0.0009562628971432591
311,0.0010168932510255123
312,0.0004652227431795794
313,0.3009894916206917
314,0.07022476103779418
315,0.000659354349596968
316,0.0018172177313938284
317,0.13812624086293984
318,0.0007925816690383438
319,0.00044170183488956717
320,0.10433147008098637
321,0.3766612420427332
322,0.10120540537834583
323,0.06928775384832599
324,0.14289535288190985
325,0.03240246133488467
326,0.0008780624313431121
327,0.30437979076497124
328,0.04942421446167542
329,0.0003709538547136434
330,0.0001975743114748979
331,0.0002452907026084649
332,0.13865671869088714
333,0.001026214423084121
334,0.0025217807190772564
335,0.01592844037812903
336,0.4538407775767752
337,0.03157569112705337
338,0.00033350043395430346
339,0.0003217772784196398
340,0.0011382103725085442
341,0.0005057050609066469
342,0.0005120408018137014
343,0.07662210766446566
344,0.0010195574842211449
345,0.27689105471328407
346,0.20328565247519365
347,0.024751468075594557
348,0.0008563412518895321
349,0.043425357579129374
350,0.14621840742485093
351,0.18678742094107137
352,0.0007026843472679091
353,0.03294046073528304
354,0.0021686960475218366
355,0.000351230600144091
356,0.4830518088218417
357,0.00020084825866793516
358,0.4731341575563561
359,0.0009266634300458691
360,0.12682410705061736
361,0.06674450046695395
362,0.04375293906543202
363,0.0006453020563558984
364,0.3298200645527972
365,0.0004710164548097602
366,0.12273598181559695
367,0.10669494123036596
368,0.0006558427277816483
369,0.12150213191064776
370,0.0010845068650930665
371,0.00029200752903575254
372,0.05389175061853834
373,0.08248123891185935
374,0.09072601645299172
375,0.00032576860593779033
376,0.03899171025693082
377,0.1930635697511202
378,0.0009879419785026084
379,0.00026143670140444406
380,0.00048557580270551314
381,0.02909468942034283
382,0.00043055539463602747
383,0.000275128649555966
384,0.040696426540967764
385,0.0008576036497157811
386,0.07963748211396668
387,0.0003957148288381877
388,0.0005639846272841542
389,0.0007201764408347865
390,0.0002967327565056144
391,0.00017477126603602285
392,0.0003110077351205
393,0.0003466783911187787
394,0.12105414542232357
395,0.09063360479201855
396,0.0002641460429792241
397,0.0015766007816316106
398,0.0005313535347901008
399,0.00034275899478983175
400,0.13714189186943115
401,0.06722640853879903
402,0.0004257694740552328
403,0.31114729236261685
404,0.041261091843940556
405,0.07066561306293036
406,0.0003840776138320817
407,0.00028909296834236616
408,0.0014082339745246275
409,0.01996364824472569
410,0.04944988360218455
411,0.08573590144834832
412,0.10288023444673935
413,0.0005611359580361973
414,0.5231481718273462
415,0.0003004845326167559
416,0.21620151014912847
417,0.16180878392073822
418,0.043092675395090305
419,0.0004880325706200048
420,0.026302884276859312
421,0.0007636604211991709
422,0.09875101709464193
423,0.06569679909280426
424,0.0005341431008573589
425,0.07235926308606015
426,0.001310576729942178
427,0.18482714640815362
428,0.0004415886185548493
429,0.0005686591832038135
430,0.05515170374368958
431,0.07127055313613141
432,0.04902948209879283
433,0.03259516828613471
434,0.018985648694260625
435,0.0004029269046683227
436,0.0006084205888101414
437,0.026389238692500316
438,0.07421103162989108
439,0.0002815336435420247
440,0.015749959742180505
441,0.0002589096263991913
442,0.00026834248601668455
443,0.0004976854197502023
444,0.2923145618152174
445,0.2078995518107343
446,0.07707922305832779
447,0.00046491067925324726
448,0.00037235582451442266
449,0.04832816860520295
450,0.45572411847359723
451,0.0006826241550698281
452,0.0005311526176603705
453,0.00046331180193453977
454,0.13510981706108355
455,0.01610358568897239
456,0.009652731195530971
457,0.1966696612346675
458,0.0008496442007438217
459,0.0008559534193224333
460,0.00019209503636788102
461,0.2330972251868626
462,0.45667556687518995
463,0.3607508062420398
464,0.025512661281833382
465,0.021919648080082017
466,0.15088088033259983
467,0.0011347691717093849
468,0.1147832927796773
469,0.07768650455513922
470,0.06721474574330748
471,0.00039481917460487974
472,0.03799233196350425
473,0.0626215484209043
474,0.0006761908305493315
475,0.00026973683586837004
476,0.050536361351192174
477,0.000274868159370727
478,0.12010365304569755
479,0.0006934911820724727
480,0.22767585672398274
481,0.0005280984717500589
482,0.0002288770038359883
483,0.0008397845557114984
484,0.1296584854259646
485,0.00023862440286563812
486,0.0004363851863549577
487,0.08369248781178933
488,0.00025864290690467886
489,0.00019064484263176516
490,0.1908522123270664
491,0.07346103261737821
492,0.0006222327508633886
493,0.3525090447919482
494,0.07541704295826274
495,0.0005834648852542967
496,0.0745768127584449
497,0.4803708234700949
498,0.165047356217495
499,0.07890599828766315
500,0.000513572539149805
501,0.11753236319680059
502,0.0001982185316367721
503,0.0006786240332029705
504,0.12504139834590894
505,0.12629729281899588
506,0.15673638186193248
507,0.000462068699844964
508,0.00042386488342392763
509,0.0006368921720009574
510,0.04016592287415362
511,0.0957697202705475
512,0.13293356916279364
513,0.0937117815202578
514,0.38870060863351513
515,0.0005616876223259851
516,0.00029165788905321783
517,0.0002024975279578319
518,0.12721411276861075
519,0.18725668680161758
520,0.00029011398142866126
521,0.00020062065822234524
522,0.3276957214609272
523,0.0005166592664064358
524,0.12463183013483435
525,0.03205978137816181
526,0.03959091102247236
527,0.0008407530585270517
528,0.22126146020221948
529,0.0005797932713379391
530,0.0010335615849424357
531,0.03087608029390325
532,0.16099514405241624
533,0.0014105395902883995
534,0.00029974245529885296
535,0.2879167621278038
536,0.044833924364870395
537,0.04448464667894816
538,0.07601525578919804
539,0.03936590141969032
540,0.46533492294476253
541,0.0002972215135938358
542,0.0003589358593342953
543,0.00047554392338409123
544,0.25132520737924235
545,0.03769564152577097
546,0.28737465577948806
547,0.000650248563882151
548,0.0002047752578740246
549,0.019744921926431652
550,0.12613062729837723
551,0.11312998544843014
