ROW_ID,conversion
0,0.03631560714239281
1,2.5684125304417833e-05
2,0.12551282288688767
3,2.7823022796341984e-05
4,0.28574142074397396
5,0.03223783063881255
6,2.53216858273172e-05
7,0.030996993866584145
8,0.06292456914806034
9,2.7354393728337347e-05
10,2.4094413405261345e-05
11,0.17083686396435319
12,0.31082958335596245
13,0.032140560435200465
14,0.160786631495709
15,2.5957271664608366e-05
16,0.20570394076152218
17,2.2237745736108764e-05
18,2.584129412936604e-05
19,2.4003695711902086e-05
20,0.08115763315384641
21,0.18185545618815388
22,0.34053894594815254
23,2.282245111490381e-05
24,2.647817737563098e-05
25,2.5652531623516186e-05
26,0.15666927862302682
27,2.2256417945877443e-05
28,0.11740095258467592
29,0.22800314505293762
30,2.543025541312098e-05
31,0.12873461905252767
32,2.3072545227632223e-05
33,0.10330888613863651
34,0.06871655961293154
35,0.5629592262072259
36,0.08375489273262983
37,0.05406454991383424
38,2.6617606547474237e-05
39,0.25955159182143467
40,0.07201659319896304
41,2.5202370385306562e-05
42,2.542179223825272e-05
43,0.033483869529190254
44,0.15427352865154792
45,0.046519609097027056
46,0.04122197133212662
47,0.0985215300371581
48,0.035892765395275174
49,2.7530179290949633e-05
50,0.14479531591612788
51,0.08633281592358041
52,2.6000784485434504e-05
53,2.4757639180607013e-05
54,0.18996584565308866
55,2.4146017226066997e-05
56,0.09559214018688625
57,2.4501687046101053e-05
58,0.35439704434855934
59,2.9371310945766586e-05
60,0.04850182663628094
61,2.170554851764032e-05
62,0.042435938929588815
63,0.19373241545938155
64,2.4716936641019016e-05
65,2.476425922819658e-05
66,2.2971093443895943e-05
67,0.03762928902207249
68,0.32285400219013627
69,0.4370829932836924
70,2.3808789322451292e-05
71,2.5006923105467104e-05
72,2.4578441664208716e-05
73,0.1467403539243502
74,2.5177327395872768e-05
75,0.6413514365939357
76,0.11273209870671123
77,2.3736416885527538e-05
78,0.03564509364981354
79,0.1028239090019193
80,2.483413392215593e-05
81,2.3690032313199088e-05
82,0.10983819979168531
83,0.10817670751976496
84,2.407421300995983e-05
85,2.3655938962098798e-05
86,2.5982690402940343e-05
87,2.6337217318071154e-05
88,0.2396677774281349
89,0.027183843229546215
90,0.04617139222122427
91,0.20872542901658755
92,0.2180056121498874
93,0.14274289626550848
94,0.048855443747407315
95,0.023807400859232098
96,2.9304919631102226e-05
97,2.6093856672189037e-05
98,2.423119852548293e-05
99,0.06412178140699386
100,0.25518036345531037
101,0.1218868177546571
102,0.09241282117587721
103,2.53559213827678e-05
104,2.5577625401556107e-05
105,0.06260527000517549
106,0.027135310167474565
107,0.2727589323744831
108,0.10229323364972663
109,0.18034528328760263
110,0.020994456940934908
111,2.5817897599139632e-05
112,0.2558280264643334
113,2.3771954556606915e-05
114,0.05744933396455484
115,0.1273136482324305
116,2.5464104785807725e-05
117,0.0866106936115393
118,0.11855248400000724
119,0.21615638337103513
120,0.4584178331371883
121,0.09007815376951774
122,2.5377727300619396e-05
123,2.754873198117546e-05
124,2.4058691579331558e-05
125,0.20019619646727213
126,3.5794876750379996e-05
127,0.0717362851439088
128,2.3919160858783056e-05
129,0.033613546528822355
130,2.534444264673715e-05
131,2.5090584357348258e-05
132,0.29571219782988434
133,0.24449842511037437
134,0.09601534696043189
135,0.07216442093465233
136,2.33477945424536e-05
137,0.3220657806193077
138,2.8383865514927763e-05
139,2.5339729362869396e-05
140,0.415981796616779
141,2.4100528596328e-05
142,2.3736416885527538e-05
143,0.2912861374330399
144,0.3047794603025782
145,0.05610403166187112
146,0.10790700843192132
147,2.316527964398484e-05
148,2.4065322283584057e-05
149,0.037588190817524535
150,2.710641623269028e-05
151,2.6389234209084243e-05
152,0.0670805609162239
153,0.08805533336636012
154,2.383629384340293e-05
155,0.0751408178679048
156,0.022946036819977856
157,0.09124270178731289
158,0.03263229000902177
159,0.04595720294561141
160,0.14082808529601007
161,0.04819086625862674
162,0.06435569610844374
163,0.044998142106373505
164,0.3038460157927557
165,2.3421381077057424e-05
166,0.2888425534982024
167,0.400824121206783
168,2.779164781134406e-05
169,0.1729590553839994
170,0.28553435289628715
171,0.12637618041414392
172,2.52822524284284e-05
173,2.3094552337938725e-05
174,2.47883798299354e-05
175,2.5184007117829202e-05
176,2.4832518429838317e-05
177,2.5941230704857624e-05
178,2.2328110794155965e-05
179,0.17115654417062678
180,2.5289403414584894e-05
181,0.3251593382007642
182,2.4441857284492004e-05
183,2.397200063617662e-05
184,0.2423592259942026
185,0.05920188381233346
186,0.29214706341007823
187,2.477446379760261e-05
188,2.6087201365124495e-05
189,2.493816890097039e-05
190,2.4720809527581553e-05
191,2.5955706806949555e-05
192,2.289593483496831e-05
193,0.019518644350165856
194,2.4024153514210623e-05
195,0.05196159997060665
196,0.02038110329754944
197,0.1592490072611359
198,0.11401064376986061
199,0.08719023629948068
200,0.02876508509197341
201,0.04081017916551064
202,2.549935309730485e-05
203,2.4149752863927517e-05
204,0.08369559064610113
205,2.5020920828698585e-05
206,0.4247447679880072
