ROW_ID,conversion
0,0.044801757677418244
1,7.180133433848245e-05
2,0.16939392627525346
3,6.813566395518285e-05
4,0.22955623491839955
5,0.02434661270068475
6,7.300398246521089e-05
7,0.045152083914485705
8,0.07586073039291491
9,4.5110122999591916e-05
10,6.0271236901702485e-05
11,0.24218198171023686
12,0.25113715035687356
13,0.034758890875352
14,0.13507096753951744
15,9.300578596347483e-05
16,0.23038079617820367
17,5.955246260459473e-05
18,0.00011991354571909138
19,9.566698605913699e-05
20,0.0754742928097917
21,0.1693216447619176
22,0.3622690364557673
23,5.63414265919541e-05
24,3.603491226574433e-05
25,6.837394876873715e-05
26,0.20772239875628434
27,4.03591944518798e-05
28,0.13600898313927778
29,0.26915938764532676
30,6.0861437465210885e-05
31,0.10170069901370729
32,7.128112111944555e-05
33,0.10599658489721225
34,0.081140185230137
35,0.5852770527782387
36,0.06924028516218995
37,0.06560160193122855
38,0.0003228144434619299
39,0.27950934152803636
40,0.08051787558965225
41,3.869201690367547e-05
42,6.704026047057083e-05
43,0.0402654550982081
44,0.1442563183598373
45,0.05027878763430825
46,0.04560095409146915
47,0.06032052933200295
48,0.04388350237691345
49,0.00015310667644569096
50,0.10313470238167954
51,0.11636865024660681
52,8.590086982636972e-05
53,8.065858352660007e-05
54,0.18822029858399836
55,9.327776144473548e-05
56,0.1190077487205099
57,5.7791423192953394e-05
58,0.30036451350493387
59,9.53562160881881e-05
60,0.059001835437129294
61,5.5589229240314556e-05
62,0.06141654942158285
63,0.17939273853123994
64,8.93530659128098e-05
65,5.6700855345883087e-05
66,8.792170777116206e-05
67,0.03405429737200265
68,0.33121434084417206
69,0.37587505631233087
70,4.1868590101848936e-05
71,4.7565706175806046e-05
72,7.512167333055665e-05
73,0.15787313751643056
74,7.558978357386708e-05
75,0.6391095260454671
76,0.12125779546955044
77,7.528676048264837e-05
78,0.03153804206917615
79,0.11730733232793314
80,0.00012439928173472846
81,6.0600352031678116e-05
82,0.15200159804809185
83,0.08826369402380904
84,5.1502345364404903e-05
85,9.744291736787385e-05
86,9.699982239121304e-05
87,8.691181955322105e-05
88,0.2406255337512208
89,0.028147987012686698
90,0.05228271236754915
91,0.2152240826483531
92,0.233815635367158
93,0.17281141461970406
94,0.05035243118369425
95,0.0340979664678221
96,0.00012494265612061027
97,6.769674618034883e-05
98,6.496416924412812e-05
99,0.0728274047246108
100,0.2955411909005224
101,0.1734220331123387
102,0.09732874074456975
103,0.00011717436388374063
104,0.00010530587320177179
105,0.06288222542362511
106,0.0296679534217721
107,0.21518978725240662
108,0.10723824821089409
109,0.1672147857382136
110,0.021925608332311247
111,0.000101393198360597
112,0.2391600063639825
113,0.00010961200836960052
114,0.0549061122987367
115,0.15003241074705537
116,9.45280848143537e-05
117,0.0920710985847112
118,0.17713611369931345
119,0.21423728320048005
120,0.44634864956168163
121,0.09372791553034229
122,6.10563934580729e-05
123,5.907448480361034e-05
124,7.610397908171845e-05
125,0.1572578507672825
126,0.00010455792688058377
127,0.07297057002048465
128,4.934406341860131e-05
129,0.04848182060309695
130,7.74768566919734e-05
131,5.3597469048881355e-05
132,0.3211986919135281
133,0.22238225844541026
134,0.05275734301341435
135,0.09999512930410726
136,3.745215609026184e-05
137,0.3309690500363648
138,7.179883036822159e-05
139,7.16271550158588e-05
140,0.43236261331489445
