ROW_ID,conversion
0,0.14652379
1,0.11831117
2,0.33440846
3,0.12311396
4,0.35414693
5,0.13276304
6,0.11812536
7,0.1472543
8,0.15355252
9,0.120395966
10,0.1301417
11,0.29880807
12,0.2498175
13,0.15200302
14,0.26346466
15,0.121032536
16,0.3027761
17,0.11924224
18,0.13726087
19,0.14233005
20,0.17755243
21,0.29039112
22,0.34104225
23,0.11956071
24,0.11901639
25,0.12091807
26,0.2449933
27,0.11817593
28,0.22352657
29,0.30295247
30,0.11812536
31,0.20093058
32,0.1165525
33,0.18528366
34,0.15859519
35,0.49386075
36,0.17519939
37,0.15217198
38,0.2569537
39,0.30007267
40,0.1771968
41,0.11932421
42,0.117910296
43,0.14272808
44,0.22499852
45,0.16407354
46,0.14076515
47,0.15595262
48,0.15324935
49,0.1288627
50,0.19574918
51,0.2027479
52,0.13167909
53,0.12113564
54,0.2546713
55,0.12372683
56,0.1915306
57,0.1165525
58,0.3011246
59,0.11919143
60,0.1526969
61,0.116782725
62,0.17143154
63,0.27059528
64,0.119789176
65,0.1159776
66,0.11791203
67,0.13238008
68,0.33887723
69,0.47965407
70,0.118541226
71,0.1176318
72,0.124831825
73,0.19137903
74,0.14764953
75,0.5686199
76,0.22895843
77,0.13483264
78,0.14160939
79,0.21957172
80,0.12324209
81,0.12623702
82,0.26596367
83,0.17595245
84,0.116982706
85,0.12084874
86,0.11852165
87,0.11782547
88,0.30988386
89,0.14087883
90,0.1424414
91,0.3121693
92,0.25871336
93,0.28631437
94,0.14641671
95,0.13524123
96,0.120658256
97,0.12844415
98,0.1159776
99,0.15178213
100,0.3049351
101,0.2933899
102,0.18208802
103,0.12085026
104,0.13077624
105,0.13911921
106,0.1463948
107,0.20129399
108,0.1868543
109,0.21087854
110,0.12898682
111,0.11652886
112,0.2066826
113,0.12509462
114,0.26274094
115,0.3157745
116,0.13009375
117,0.16446263
118,0.29695144
119,0.29748023
120,0.48826185
121,0.1928128
122,0.116781816
123,0.12025481
124,0.11955692
125,0.24711385
126,0.11763344
127,0.17656818
128,0.116764575
129,0.1431238
130,0.11753431
131,0.1328919
132,0.32124865
133,0.30610865
134,0.13735612
135,0.21313183
136,0.116939925
137,0.38226625
138,0.12035109
139,0.11887945
140,0.38731357
141,0.124275126
142,0.13359314
143,0.33014023
144,0.31049207
145,0.15862614
146,0.21987922
147,0.12214956
148,0.12707728
149,0.19287151
150,0.121275544
151,0.12661336
152,0.20715854
153,0.16230215
154,0.118703
155,0.16424127
156,0.13831769
157,0.18044291
158,0.13960484
159,0.14979504
160,0.2845431
161,0.16000561
162,0.197227
163,0.14083773
164,0.2789848
165,0.121710174
166,0.32978842
167,0.3895112
168,0.116865896
169,0.21190186
170,0.37981927
171,0.20397767
172,0.11912401
173,0.12326834
174,0.11827404
175,0.11729135
176,0.117099024
177,0.12937696
178,0.117139384
179,0.2559227
180,0.14489627
181,0.37308556
182,0.11577044
183,0.118273295
184,0.2796267
185,0.16187733
186,0.38413146
187,0.117285326
188,0.12598817
189,0.12311396
190,0.1320954
191,0.117621444
192,0.123463675
193,0.13525487
194,0.23757969
195,0.17382796
196,0.13588901
197,0.24609995
198,0.1845325
199,0.18583246
200,0.1368361
201,0.14061399
202,0.12318386
203,0.12508284
204,0.18266782
205,0.1254956
206,0.43447948
207,0.1491229
208,0.19504677
209,0.116537035
210,0.12517397
211,0.12688926
212,0.20278475
213,0.3269856
214,0.116865896
215,0.13864371
216,0.14112149
217,0.119072445
218,0.20672558
219,0.32361296
220,0.34223604
221,0.14298081
222,0.12457952
223,0.40424016
224,0.12485623
225,0.13540828
226,0.1467382
227,0.12159092
228,0.116006084
229,0.12408546
230,0.29634914
231,0.11901647
232,0.22833818
233,0.13328207
234,0.12213072
235,0.24325885
236,0.124971695
237,0.1425079
238,0.118588194
239,0.13078229
240,0.13850698
241,0.15101008
242,0.12127683
243,0.12844728
244,0.11877581
245,0.2594282
246,0.25238535
247,0.12643023
248,0.1768405
249,0.33519274
250,0.35149547
251,0.15352698
252,0.26336837
253,0.124275126
254,0.15698221
255,0.34978032
256,0.15422015
257,0.14345364
258,0.11813402
259,0.18954411
260,0.2573949
261,0.12248329
262,0.18630289
263,0.14832124
264,0.11856156
265,0.22492914
266,0.11880675
267,0.14428172
268,0.120537974
269,0.12444977
270,0.2754737
271,0.11984523
272,0.34012434
273,0.25203398
274,0.2844259
275,0.11865912
276,0.11676655
277,0.11922302
278,0.14500143
279,0.17582856
280,0.12464624
281,0.36958447
282,0.13314891
283,0.11747579
284,0.11765197
285,0.11795642
286,0.15972559
287,0.129224
288,0.11922302
289,0.4902014
290,0.12205486
291,0.15600003
292,0.21572973
293,0.30139732
294,0.14945881
295,0.1291473
296,0.1720308
297,0.3905007
298,0.1247829
299,0.35871872
300,0.13095342
301,0.2951333
302,0.13614641
303,0.13848986
304,0.11649555
305,0.11905484
306,0.21800542
307,0.11596873
308,0.24490836
309,0.12126699
310,0.13091019
311,0.14209703
312,0.11900031
313,0.27436987
314,0.20715854
315,0.12967354
316,0.14477427
317,0.18704617
318,0.12871435
319,0.12085026
320,0.20640834
321,0.3365407
322,0.2742018
323,0.14402452
324,0.20891543
325,0.19630192
326,0.12697369
327,0.28074035
328,0.15579796
329,0.119228035
330,0.1165525
331,0.11723225
332,0.19359834
333,0.12487344
334,0.15374249
335,0.13758384
336,0.22498193
337,0.14246543
338,0.11922302
339,0.11757391
340,0.13902028
341,0.12136847
342,0.13427627
343,0.15898581
344,0.1255752
345,0.28266576
346,0.25608402
347,0.14947698
348,0.1198347
349,0.1501863
350,0.18469794
351,0.2601044
352,0.12002581
353,0.17677626
354,0.18888828
355,0.1208836
356,0.46726602
357,0.1162315
358,0.43447948
359,0.12129455
360,0.16776103
361,0.16854286
362,0.1920008
363,0.11826446
364,0.3833811
365,0.11908862
366,0.17225544
367,0.20660138
368,0.12213072
369,0.23354577
370,0.129224
371,0.11594769
372,0.2332389
373,0.1767333
374,0.25013
375,0.1162315
376,0.15374435
377,0.3162131
378,0.13976261
379,0.1159776
380,0.12550093
381,0.14695619
382,0.119739346
383,0.11705812
384,0.15412669
385,0.12323269
386,0.23869774
387,0.11815251
388,0.12574093
389,0.12113876
390,0.11747066
391,0.117756866
392,0.11783751
393,0.119275965
394,0.24603426
395,0.17147101
396,0.11774842
397,0.14037901
398,0.12184392
399,0.11651828
400,0.31958643
401,0.19959268
402,0.12860769
403,0.2009812
404,0.14743309
405,0.19759513
406,0.11817593
407,0.117716216
408,0.20472866
409,0.13927454
410,0.1474151
411,0.21085411
412,0.23710814
413,0.11802781
414,0.4119189
415,0.118171565
416,0.32332817
417,0.30708185
418,0.1780618
419,0.12308747
420,0.1481403
421,0.123804666
422,0.17113128
423,0.18257539
424,0.12174423
425,0.20156144
426,0.13917947
427,0.23275714
428,0.11739609
429,0.12847768
430,0.13967887
431,0.19271906
432,0.14219648
433,0.17823605
434,0.14861044
435,0.11727671
436,0.12441807
437,0.1467447
438,0.15017849
439,0.11602343
440,0.15033069
441,0.118483
442,0.1214704
443,0.12214351
444,0.31861708
445,0.23822875
446,0.1959888
447,0.121238135
448,0.117637955
449,0.18557218
450,0.48658168
451,0.117977366
452,0.12277759
453,0.119403936
454,0.23419988
455,0.14370659
456,0.13746317
457,0.27435637
458,0.12609386
459,0.13649131
460,0.116006084
461,0.22770385
462,0.5468721
463,0.4001811
464,0.13184123
465,0.13978465
466,0.2131249
467,0.13066106
468,0.19682641
469,0.17844719
470,0.28901857
471,0.118515894
472,0.14730635
473,0.14998814
474,0.12300742
475,0.11723066
476,0.15844811
477,0.11934766
478,0.15519105
479,0.12556915
480,0.361618
481,0.11839
482,0.11718232
483,0.12185849
484,0.34614432
485,0.11747263
486,0.12383291
487,0.22590436
488,0.11846101
489,0.11626004
490,0.26334572
491,0.21957172
492,0.123439826
493,0.36601105
494,0.17536056
495,0.12103231
496,0.17721556
497,0.40504077
498,0.29016796
499,0.19660649
500,0.11916901
501,0.3421419
502,0.11688281
503,0.12509
504,0.26493654
505,0.25124663
506,0.27619222
507,0.11784123
508,0.118273295
509,0.11760737
510,0.1418239
511,0.15529321
512,0.33779648
513,0.2557698
514,0.41029733
515,0.1206852
516,0.12616016
517,0.11574706
518,0.27462167
519,0.27121475
520,0.116687395
521,0.1165525
522,0.2600759
523,0.13212423
524,0.16159163
525,0.16517517
526,0.16128442
527,0.13082686
528,0.28880715
529,0.12148737
530,0.12708445
531,0.15174599
532,0.28697234
533,0.13277157
534,0.117583655
535,0.24434265
536,0.19292468
537,0.14497988
